"ko","mean_est","shape","rate","method","prop_positive"
"K08297",34.5261959752343,1.22485596891692,0.0332020232253586,"zero_inflated_gamma",0.935897435897436
"K08298",34.1210562854443,1.3540887846527,0.0379041135083876,"zero_inflated_gamma",0.955128205128205
"K08299",16.7102635099191,1.06234705713783,0.0415679583357277,"zero_inflated_gamma",0.653846153846154
"K08300",90.9014910049164,1.27631693875782,0.0139506558792423,"zero_inflated_gamma",0.993589743589744
"K08301",267.150603815877,8.16592647813448,0.0305667528408902,"gamma_mle",1
"K08302",74.5653288284859,2.1569590442111,0.0283708138330303,"zero_inflated_gamma",0.980769230769231
"K08303",1290.39600387748,51.2008072943836,0.0396783678347823,"gamma_mle",1
"K08304",17.5558863661129,1.11152622911511,0.0499203322675928,"zero_inflated_gamma",0.788461538461538
"K08305",10.8060278117942,1.11496718706892,0.0687867430097358,"zero_inflated_gamma",0.666666666666667
"K08306",7.79240220460291,1.03542422036576,0.0851770041081005,"zero_inflated_gamma",0.641025641025641
"K08307",245.019325426068,2.54111402281399,0.0103710759075645,"gamma_mle",1
"K08308",2.88639560651021,1.00731392882826,0.0514531801397921,"zero_inflated_gamma",0.147435897435897
"K08309",254.178334907961,7.11296376498646,0.0279841465149344,"gamma_mle",1
"K08310",14.3706579774243,1.46175880702303,0.0475989450706608,"zero_inflated_gamma",0.467948717948718
"K08311",13.6778331660778,1.22582979405181,0.0465343113330306,"zero_inflated_gamma",0.519230769230769
"K08312",3.28315367784733,1.01007160000121,0.0532476093931179,"zero_inflated_gamma",0.173076923076923
"K08313",2.49328496532786,1.00540722167549,0.0465283861215947,"zero_inflated_gamma",0.115384615384615
"K08314",7.09934275820168,1.10069064546608,0.0496926934374096,"zero_inflated_gamma",0.320512820512821
"K08315",21.0045970172762,1.33806140513736,0.0400187176106867,"zero_inflated_gamma",0.628205128205128
"K08316",564.263927027396,23.5130225846703,0.0416702565208083,"gamma_mle",1
"K08317",6.12480887457807,0.842221719565311,0.0440736787649772,"zero_inflated_gamma",0.320512820512821
"K08318",4.98151209308199,1.26109152363217,0.0924987097726905,"zero_inflated_gamma",0.365384615384615
"K08319",3.21818780334026,1.05705800558549,0.0779048616813212,"zero_inflated_gamma",0.237179487179487
"K08320",2.35936849525567,0.91130756547498,0.0420914147051701,"zero_inflated_gamma",0.108974358974359
"K08321",25.6419709941817,1.80251026736437,0.0599312567979577,"zero_inflated_gamma",0.852564102564103
"K08322",66.6582224016443,1.64001135233049,0.023499293003989,"zero_inflated_gamma",0.955128205128205
"K08323",40.4421047458394,1.6178497862019,0.0366704200981935,"zero_inflated_gamma",0.916666666666667
"K08324",2.42977885669017,0.621805677358995,0.052494440876371,"zero_inflated_gamma",0.205128205128205
"K08325",72.5002787362024,1.89211694453812,0.0250942927064026,"zero_inflated_gamma",0.961538461538462
"K08326",3.04582068508949,0.887428310695919,0.0616337069641955,"zero_inflated_gamma",0.211538461538462
"K08329",0,-1,-1,"zero",0
"K08337",0,-1,-1,"zero",0
"K08344",2.22937479126226,0.970969559575013,0.0390864264499362,"zero_inflated_gamma",0.0897435897435897
"K08348",6.12065980167225,0.597801233260171,0.0313042981617621,"zero_inflated_gamma",0.320512820512821
"K08349",2.61025715889564,0.663942013187765,0.0358711200904334,"zero_inflated_gamma",0.141025641025641
"K08350",2.17107869877389,0.915970910674929,0.0513848529288637,"zero_inflated_gamma",0.121794871794872
"K08351",7.65289457941995,0.557118965277552,0.0354659180242433,"zero_inflated_gamma",0.487179487179487
"K08352",111.145512995515,1.67065174204238,0.0150312117602965,"gamma_mle",1
"K08353",3.99771006015981,1.4187356356649,0.122845526456537,"zero_inflated_gamma",0.346153846153846
"K08354",0.977557741713008,0.750094742932291,0.0688616047995062,"zero_inflated_gamma",0.0897435897435897
"K08356",0,-1,-1,"zero",0
"K08357",10.2673823692371,0.90669178181276,0.0537772946170865,"zero_inflated_gamma",0.608974358974359
"K08358",12.9324285215942,1.63707856996355,0.0868257645210029,"zero_inflated_gamma",0.685897435897436
"K08359",0.98635185010079,1.61429720428069,0.0839299606990495,"zero_inflated_gamma",0.0512820512820513
"K08363",4.52756477998598,1.98811853387544,0.0788153909379502,"zero_inflated_gamma",0.179487179487179
"K08364",97.5100009775273,2.08120574746059,0.0195648847917854,"zero_inflated_gamma",0.916666666666667
"K08365",23.1310469670015,1.20275844873486,0.044664587339124,"zero_inflated_gamma",0.858974358974359
"K08368",21.0077708122364,1.24972913270262,0.0499554206623182,"zero_inflated_gamma",0.83974358974359
"K08369",141.404798506904,2.11634815814307,0.0149665936410194,"gamma_mle",1
"K08372",140.416617018675,1.60182114372243,0.0114076323567131,"gamma_mle",1
"K08384",620.461254286834,9.51401805743219,0.0153337827168076,"gamma_mle",1
"K08450",0,-1,-1,"zero",0
"K08474",0,-1,-1,"zero",0
"K08475",0.102598061925664,12.5126668276841,1.56356565097067,"zero_inflated_gamma",0.0128205128205128
"K08476",0.313522968086634,4.4874702816578,0.275250983821543,"zero_inflated_gamma",0.0192307692307692
"K08478",0.314638137500647,-1,-1,"mean_only",0.00641025641025641
"K08479",11.5436993577461,1.73039848434833,0.103776800170047,"zero_inflated_gamma",0.692307692307692
"K08482",2.25384547287483,0.747120310829183,0.0339986592292274,"zero_inflated_gamma",0.102564102564103
"K08483",706.975715578309,12.2830424492439,0.0173740655846946,"gamma_mle",1
"K08484",15.6190937915655,1.06559495223508,0.0529172289186101,"zero_inflated_gamma",0.775641025641026
"K08485",3.88969004659491,0.793246817519628,0.0222237665243599,"zero_inflated_gamma",0.108974358974359
"K08490",4.27546646935688,1.07097057524342,0.00321143718204988,"zero_inflated_gamma",0.0128205128205128
"K08515",0,-1,-1,"zero",0
"K08517",0,-1,-1,"zero",0
"K08524",0.349709927284058,-1,-1,"mean_only",0.00641025641025641
"K08566",0.243783688843785,1.15977328957272,0.0914882066046463,"zero_inflated_gamma",0.0192307692307692
"K08568",0,-1,-1,"zero",0
"K08569",0,-1,-1,"zero",0
"K08570",0,-1,-1,"zero",0
"K08587",7.4765914294515,0.86229109364179,0.0613625990135419,"zero_inflated_gamma",0.532051282051282
"K08589",9.40543857127953,1.00577020519476,0.036330467460969,"zero_inflated_gamma",0.33974358974359
"K08591",469.470589217552,21.1704159330099,0.0450942325658648,"gamma_mle",1
"K08595",0,-1,-1,"zero",0
"K08596",0,-1,-1,"zero",0
"K08600",855.226966001844,6.46619885588365,0.00756079861011972,"gamma_mle",1
"K08602",380.72794517889,6.76839542949428,0.0177775115149849,"gamma_mle",1
"K08604",4.17480257693813,2.30273983370581,0.155573996699894,"zero_inflated_gamma",0.282051282051282
"K08606",0.54917034250324,1.01195883849479,0.0472488416021017,"zero_inflated_gamma",0.0256410256410256
"K08618",0,-1,-1,"zero",0
"K08621",0,-1,-1,"zero",0
"K08624",0.137938314258237,-1,-1,"mean_only",0.00641025641025641
"K08630",0,-1,-1,"zero",0
"K08640",538.040985448575,0.00960090161581757,1.76154110744215e-05,"zero_inflated_gamma",0.987179487179487
"K08641",85.5693612949854,2.35486546590294,0.0266379107447661,"zero_inflated_gamma",0.967948717948718
"K08642",0.149139137133534,-1,-1,"mean_only",0.00641025641025641
"K08643",11.2698559749663,0.584451629744305,0.0176190090771248,"zero_inflated_gamma",0.33974358974359
"K08651",28.5825108625933,1.79112471883059,0.0622633595304324,"zero_inflated_gamma",0.993589743589744
"K08652",0,-1,-1,"zero",0
"K08653",5.44179771092555,1.74181003292226,0.170298917808992,"zero_inflated_gamma",0.532051282051282
"K08654",0,-1,-1,"zero",0
"K08655",0,-1,-1,"zero",0
"K08659",482.184339436674,5.52004045862145,0.0114479878485278,"gamma_mle",1
"K08660",23.5085810916089,1.08853980448271,0.0400707127479231,"zero_inflated_gamma",0.865384615384615
"K08669",1.59579434616066,1.02764531788673,0.177504833313262,"zero_inflated_gamma",0.275641025641026
"K08675",0,-1,-1,"zero",0
"K08676",191.176436253389,1.44723195409593,0.00747308468696733,"zero_inflated_gamma",0.987179487179487
"K08677",0,-1,-1,"zero",0
"K08678",92.3962638306092,2.05445411263934,0.0219501836250354,"zero_inflated_gamma",0.987179487179487
"K08679",142.088923184563,2.3144806490021,0.0161845426303805,"zero_inflated_gamma",0.993589743589744
"K08680",35.3762149896847,1.70806102622679,0.0439496848005201,"zero_inflated_gamma",0.91025641025641
"K08681",202.351508444369,3.25423355802239,0.0160820820316101,"gamma_mle",1
"K08682",10.2441827908886,1.6190709052474,0.0891551886331275,"zero_inflated_gamma",0.564102564102564
"K08683",2.28329414246614,2.23770563804362,0.100516296301925,"zero_inflated_gamma",0.102564102564103
"K08688",0,-1,-1,"zero",0
"K08691",0,-1,-1,"zero",0
"K08693",50.8867385891698,1.67388539123731,0.0297314175519024,"zero_inflated_gamma",0.903846153846154
"K08696",1.51654397400494,1.74126351288574,0.139842279517255,"zero_inflated_gamma",0.121794871794872
"K08697",2.65683435680051,2.89112450029267,0.0906819956894837,"zero_inflated_gamma",0.0833333333333333
"K08698",1.07771250589819,1.24991235662829,0.0669105423499916,"zero_inflated_gamma",0.0576923076923077
"K08700",0.12164114875816,-1,-1,"mean_only",0.00641025641025641
"K08713",2.35436515223064,1.60157486917455,0.113376272414465,"zero_inflated_gamma",0.166666666666667
"K08714",0.195539666973014,16969.7012717064,1112.61452002068,"zero_inflated_gamma",0.0128205128205128
"K08715",0,-1,-1,"zero",0
"K08716",0,-1,-1,"zero",0
"K08717",24.3582070929325,1.56288536460001,0.0542914122253915,"zero_inflated_gamma",0.846153846153846
"K08720",1.37671884671302,2.19101294135754,0.183631673340456,"zero_inflated_gamma",0.115384615384615
"K08721",0,-1,-1,"zero",0
"K08722",271.507050558903,5.00100379891317,0.0184194251626928,"gamma_mle",1
"K08723",6.2158569759506,0.827521119101349,0.0366962706656908,"zero_inflated_gamma",0.275641025641026
"K08724",5.95393402288572,1.74543495561679,0.0920812345125311,"zero_inflated_gamma",0.314102564102564
"K08726",0.662505228025391,4.10786552743863,0.079493625758152,"zero_inflated_gamma",0.0128205128205128
"K08728",6.62915788646993,0.791241879179191,0.0298394567126735,"zero_inflated_gamma",0.25
"K08732",0,-1,-1,"zero",0
"K08734",0.565733446840858,38.5046420323554,2.18145691925094,"zero_inflated_gamma",0.032051282051282
"K08735",3.39934021557782,1.26302966740336,0.13814091073127,"zero_inflated_gamma",0.371794871794872
"K08736",3.41882610078198,1.60897398507168,0.156873922767785,"zero_inflated_gamma",0.333333333333333
"K08737",11.7202468943356,1.53746324454042,0.103430469174184,"zero_inflated_gamma",0.788461538461538
"K08738",2.17665899233024,1.96389437972494,0.185077281555745,"zero_inflated_gamma",0.205128205128205
"K08739",0,-1,-1,"zero",0
"K08740",8.05838302413942,1.24838136072917,0.107250302744035,"zero_inflated_gamma",0.692307692307692
"K08743",0,-1,-1,"zero",0
"K08744",185.643342731115,3.46592379225226,0.0186697984493432,"gamma_mle",1
"K08751",0,-1,-1,"zero",0
"K08762",0,-1,-1,"zero",0
"K08764",0,-1,-1,"zero",0
"K08770",2.83311163760489,1.69679097773987,0.0883014623369037,"zero_inflated_gamma",0.147435897435897
"K08776",0,-1,-1,"zero",0
"K08777",0,-1,-1,"zero",0
"K08783",0,-1,-1,"zero",0
"K08784",0,-1,-1,"zero",0
"K08789",0,-1,-1,"zero",0
"K08790",0,-1,-1,"zero",0
"K08794",0.548851474629529,9.64784148602193,0.901448068771682,"zero_inflated_gamma",0.0512820512820513
"K08797",0.11933650441003,1209.03174758284,129.888227386272,"zero_inflated_gamma",0.0128205128205128
"K08798",0,-1,-1,"zero",0
"K08799",0,-1,-1,"zero",0
"K08800",0,-1,-1,"zero",0
"K08802",0,-1,-1,"zero",0
"K08804",0.869406090388703,3.3739894650145,0.273646016733501,"zero_inflated_gamma",0.0705128205128205
"K08807",0.374995121802834,3.71890799882846,0.254287615519203,"zero_inflated_gamma",0.0256410256410256
"K08811",0,-1,-1,"zero",0
"K08815",0.803483412278957,2.32752151667842,0.167122414039406,"zero_inflated_gamma",0.0576923076923077
"K08818",0,-1,-1,"zero",0
"K08819",0.389211401914322,-1,-1,"mean_only",0.00641025641025641
"K08821",0.974592861820245,1.63840624800983,0.20475163192923,"zero_inflated_gamma",0.121794871794872
"K08823",0,-1,-1,"zero",0
"K08824",0,-1,-1,"zero",0
"K08825",0,-1,-1,"zero",0
"K08827",0.185893284254287,16.1058094614453,1.11077028690688,"zero_inflated_gamma",0.0128205128205128
"K08835",0.246033817840853,5.42603776670003,0.42411600585877,"zero_inflated_gamma",0.0192307692307692
"K08836",0,-1,-1,"zero",0
"K08837",1.19924516237112,3.56338568456444,0.247613095607504,"zero_inflated_gamma",0.0833333333333333
"K08838",0,-1,-1,"zero",0
"K08843",0,-1,-1,"zero",0
"K08844",0,-1,-1,"zero",0
"K08846",0,-1,-1,"zero",0
"K08847",0,-1,-1,"zero",0
"K08850",1.36148199170531,2.54266181740985,0.059857986787436,"zero_inflated_gamma",0.032051282051282
"K08851",24.3971439985752,1.24425580155403,0.0330192694508013,"zero_inflated_gamma",0.647435897435897
"K08852",0.126237857404144,-1,-1,"mean_only",0.00641025641025641
"K08853",0,-1,-1,"zero",0
"K08856",0.425733824519724,-1,-1,"mean_only",0.00641025641025641
"K08857",0,-1,-1,"zero",0
"K08860",0.518421279202459,3.07462590901846,0.152070458780138,"zero_inflated_gamma",0.0256410256410256
"K08864",0.668031304119059,6.17604888065515,0.592637750404294,"zero_inflated_gamma",0.0641025641025641
"K08866",0,-1,-1,"zero",0
"K08869",12.7376023013484,1.24254851774077,0.0575292748153588,"zero_inflated_gamma",0.58974358974359
"K08874",0,-1,-1,"zero",0
"K08876",0,-1,-1,"zero",0
"K08884",209.850095804986,3.268162160257,0.0155737939871807,"gamma_mle",1
"K08900",1.9051984408853,0.941998006969395,0.0507113475051419,"zero_inflated_gamma",0.102564102564103
"K08927",0,-1,-1,"zero",0
"K08952",0.972977028241801,3.44407627275936,0.249596367647431,"zero_inflated_gamma",0.0705128205128205
"K08954",0,-1,-1,"zero",0
"K08955",3.56021274408767,1.83363922923467,0.211296993175591,"zero_inflated_gamma",0.41025641025641
"K08956",0.874747845446265,0.950925748343644,0.0487794800983082,"zero_inflated_gamma",0.0448717948717949
"K08961",56.6042325750801,1.17324030253335,0.0199298819927733,"zero_inflated_gamma",0.961538461538462
"K08963",108.692569177949,2.48876062462883,0.0227504699684924,"zero_inflated_gamma",0.993589743589744
"K08964",0.832592557517344,8.22175758207311,0.253202235682778,"zero_inflated_gamma",0.0256410256410256
"K08965",4.61183441105226,1.20122883989233,0.0634469928930545,"zero_inflated_gamma",0.243589743589744
"K08966",2.94898261503385,3.08098279769979,0.388436879360799,"zero_inflated_gamma",0.371794871794872
"K08967",0.697509713554147,5.6757620102201,0.104322819029183,"zero_inflated_gamma",0.0128205128205128
"K08968",104.004117313271,2.53115762292893,0.0235570556179082,"zero_inflated_gamma",0.967948717948718
"K08969",26.9736771446637,1.18353320421153,0.0345955950317122,"zero_inflated_gamma",0.788461538461538
"K08970",5.7040520658877,0.566927499725809,0.0172021689365428,"zero_inflated_gamma",0.173076923076923
"K08971",0,-1,-1,"zero",0
"K08972",104.765420383554,1.64216042615206,0.0144689000227511,"zero_inflated_gamma",0.923076923076923
"K08973",0,-1,-1,"zero",0
"K08974",134.790435010998,3.20855292582578,0.0236514206561114,"zero_inflated_gamma",0.993589743589744
"K08975",0,-1,-1,"zero",0
"K08976",0,-1,-1,"zero",0
"K08978",266.991155963092,5.08168670693601,0.0190331649323938,"gamma_mle",1
"K08979",0.138441716419385,34.1231666177649,4.74000727252933,"zero_inflated_gamma",0.0192307692307692
"K08981",23.7149706942646,1.36915621275843,0.0470012633721351,"zero_inflated_gamma",0.814102564102564
"K08982",0.71287935928699,2.70553708655849,0.1702985274921,"zero_inflated_gamma",0.0448717948717949
"K08983",0,-1,-1,"zero",0
"K08984",4.13486434123312,0.785232684154044,0.0365202514405117,"zero_inflated_gamma",0.192307692307692
"K08986",35.1272230047999,2.10199066398119,0.0540855784927921,"zero_inflated_gamma",0.903846153846154
"K08987",3.60908152222823,1.71081087022568,0.0729276051874586,"zero_inflated_gamma",0.153846153846154
"K08988",0.873703508388736,2.79010973777536,0.286589742678587,"zero_inflated_gamma",0.0897435897435897
"K08989",2.63243775695126,1.46554351664594,0.0785124789143466,"zero_inflated_gamma",0.141025641025641
"K08990",2.5917070444431,0.744121614208004,0.0570551834124746,"zero_inflated_gamma",0.198717948717949
"K08992",2.62184449150254,0.986207785687045,0.0409907458695911,"zero_inflated_gamma",0.108974358974359
"K08993",4.25772172237815,0.855051268621452,0.0205972986800728,"zero_inflated_gamma",0.102564102564103
"K08994",2.64006636954165,0.621123603374863,0.0301625868654698,"zero_inflated_gamma",0.128205128205128
"K08995",1.65274270705665,0.775270961402248,0.00902079730038231,"zero_inflated_gamma",0.0192307692307692
"K08996",3.41424219233206,0.739220177537378,0.027757789955804,"zero_inflated_gamma",0.128205128205128
"K08997",2.78916641722108,0.651745559164568,0.0479323843590899,"zero_inflated_gamma",0.205128205128205
"K08998",539.674370464298,11.4892334319082,0.0212891959683461,"gamma_mle",1
"K08999",109.153201613107,2.51714043599866,0.0227649704089808,"zero_inflated_gamma",0.987179487179487
"K09000",1.37652303792045,2.11889854105126,0.236817243119618,"zero_inflated_gamma",0.153846153846154
"K09001",59.3711999397351,1.64112827306605,0.0274646330491675,"zero_inflated_gamma",0.993589743589744
"K09002",34.9478774530808,1.58680451408735,0.0352178950624659,"zero_inflated_gamma",0.775641025641026
"K09003",2.03048910090343,0.923176443729358,0.0845196035250048,"zero_inflated_gamma",0.185897435897436
"K09004",10.7837288836686,1.43111664063839,0.0646539502802345,"zero_inflated_gamma",0.487179487179487
"K09005",57.1377867619368,1.24354303519814,0.0191131986824223,"zero_inflated_gamma",0.878205128205128
"K09006",0,-1,-1,"zero",0
"K09007",23.1274599590574,1.06290099423629,0.0332903775595386,"zero_inflated_gamma",0.724358974358974
"K09008",0,-1,-1,"zero",0
"K09009",119.806616311812,1.26317459290607,0.00939448075590522,"zero_inflated_gamma",0.891025641025641
"K09011",89.1980227013297,1.839452189914,0.0202255392519126,"zero_inflated_gamma",0.980769230769231
"K09012",0,-1,-1,"zero",0
"K09013",496.125696430016,18.4631905533392,0.0372147435341391,"gamma_mle",1
"K09014",434.493258171783,17.4776413789357,0.0402253453885023,"gamma_mle",1
"K09015",262.761824146321,8.09052873521951,0.0307903507730036,"gamma_mle",1
"K09016",7.92865903400805,0.982907132812765,0.0532430528742494,"zero_inflated_gamma",0.429487179487179
"K09017",263.695324338381,5.6138170340933,0.0212890275858267,"gamma_mle",1
"K09018",2.06566068790405,0.786286493900336,0.0707612067910191,"zero_inflated_gamma",0.185897435897436
"K09019",40.7573073451074,1.77934255294318,0.037780112846465,"zero_inflated_gamma",0.865384615384615
"K09020",38.196079236647,1.55391596971299,0.0370316011669062,"zero_inflated_gamma",0.91025641025641
"K09021",5.20000128556456,1.04615540564219,0.060613032432638,"zero_inflated_gamma",0.301282051282051
"K09022",717.229469344249,22.124462473222,0.0308471185567012,"gamma_mle",1
"K09023",3.73001377941306,0.734858985938752,0.0429386011232506,"zero_inflated_gamma",0.217948717948718
"K09024",72.4106303823058,1.77490222427764,0.0234117444745601,"zero_inflated_gamma",0.955128205128205
"K09065",87.6585842577341,3.11834812460842,0.03534575352533,"zero_inflated_gamma",0.993589743589744
"K09067",0,-1,-1,"zero",0
"K09116",10.5548720594102,1.4304119391367,0.0816603821961477,"zero_inflated_gamma",0.602564102564103
"K09117",320.741029501863,6.7493458193867,0.0210429761040207,"gamma_mle",1
"K09118",89.410914308921,1.01815953909338,0.0109494412889913,"zero_inflated_gamma",0.961538461538462
"K09119",0.735369526660651,1.89321474884758,0.0660130263210785,"zero_inflated_gamma",0.0256410256410256
"K09121",250.113816708423,4.48478174125471,0.0179309635919993,"gamma_mle",1
"K09122",0,-1,-1,"zero",0
"K09123",54.3120903447091,1.47437943795847,0.0240141509063774,"zero_inflated_gamma",0.884615384615385
"K09124",24.2089434340986,1.21016055751422,0.0346071882556595,"zero_inflated_gamma",0.692307692307692
"K09125",144.260147725089,2.77019521995405,0.0190796807135738,"zero_inflated_gamma",0.993589743589744
"K09126",6.4745221314764,1.38455428766428,0.0781362432013146,"zero_inflated_gamma",0.365384615384615
"K09127",0.890170723995788,-1,-1,"mean_only",0.00641025641025641
"K09128",43.4576804017202,1.73445591892765,0.0319802710068628,"zero_inflated_gamma",0.801282051282051
"K09129",0.367195423648262,-1,-1,"mean_only",0.00641025641025641
"K09131",16.6823205064948,1.05576447759035,0.0251522983549384,"zero_inflated_gamma",0.397435897435897
"K09132",5.36240317356728,1.66173241984181,0.0933630195132783,"zero_inflated_gamma",0.301282051282051
"K09133",13.0568979984738,1.63244414910199,0.0897618396121079,"zero_inflated_gamma",0.717948717948718
"K09136",6.78618123184701,0.977765940746074,0.0600341283841577,"zero_inflated_gamma",0.416666666666667
"K09137",10.4291223379429,1.38945099598248,0.0666139944934495,"zero_inflated_gamma",0.5
"K09138",12.1350100085728,1.47953850988531,0.0789374168016221,"zero_inflated_gamma",0.647435897435897
"K09139",0.241595439264474,3.63088696217632,0.19267678640844,"zero_inflated_gamma",0.0128205128205128
"K09140",0.754727413769533,1.81571372601762,0.123373714419751,"zero_inflated_gamma",0.0512820512820513
"K09141",6.27256529767892,1.88583176910902,0.115633696386417,"zero_inflated_gamma",0.384615384615385
"K09142",0.063566756132649,5.178136376794,1.04435663928671,"zero_inflated_gamma",0.0128205128205128
"K09143",0,-1,-1,"zero",0
"K09144",124.440913889873,2.66116298072521,0.0213849520832053,"gamma_mle",1
"K09145",1.2635731765056,1.74927514467815,0.14198848051505,"zero_inflated_gamma",0.102564102564103
"K09146",0,-1,-1,"zero",0
"K09148",0,-1,-1,"zero",0
"K09153",427.737567979106,6.80045004484109,0.0158986503733366,"gamma_mle",1
"K09154",0.112082056317896,-1,-1,"mean_only",0.00641025641025641
"K09155",88.7716131228558,2.98828401765153,0.0334468220912307,"zero_inflated_gamma",0.993589743589744
"K09157",548.231787726652,19.1647988952601,0.0349574747840336,"gamma_mle",1
"K09158",3.7561458232326,0.872998914906506,0.0297972823941654,"zero_inflated_gamma",0.128205128205128
"K09159",4.67905969317986,1.24982681618518,0.0479429425556372,"zero_inflated_gamma",0.179487179487179
"K09160",4.16521647630803,0.947095176887554,0.0378969969618098,"zero_inflated_gamma",0.166666666666667
"K09161",11.7401730928171,1.12364579045735,0.0276085020926539,"zero_inflated_gamma",0.288461538461538
"K09163",156.165581336732,3.22908266596795,0.020677300582676,"gamma_mle",1
"K09164",0.230386373834171,3.88679638496628,0.216291970982843,"zero_inflated_gamma",0.0128205128205128
"K09165",0,-1,-1,"zero",0
"K09167",15.9406904743034,1.4279212086675,0.0597180827254349,"zero_inflated_gamma",0.666666666666667
"K09181",70.1932642187887,1.29976921283385,0.0179235138470021,"zero_inflated_gamma",0.967948717948718
"K09190",0.189928667404273,-1,-1,"mean_only",0.00641025641025641
"K09209",0,-1,-1,"zero",0
"K09228",0,-1,-1,"zero",0
"K09241",0,-1,-1,"zero",0
"K09250",0.0433615489794447,-1,-1,"mean_only",0.00641025641025641
"K09251",18.694400625015,1.34769049318401,0.0596133779155492,"zero_inflated_gamma",0.826923076923077
"K09252",0.158236784784214,-1,-1,"mean_only",0.00641025641025641
"K09256",0,-1,-1,"zero",0
"K09258",0,-1,-1,"zero",0
"K09265",0,-1,-1,"zero",0
"K09273",0.17345530079661,-1,-1,"mean_only",0.00641025641025641
"K09276",0,-1,-1,"zero",0
"K09285",0.0402797275509581,-1,-1,"mean_only",0.00641025641025641
"K09286",0.336182739015722,6.91714931581422,0.26378927646446,"zero_inflated_gamma",0.0128205128205128
"K09291",0,-1,-1,"zero",0
"K09313",0,-1,-1,"zero",0
"K09326",0,-1,-1,"zero",0
"K09353",0,-1,-1,"zero",0
"K09384",55.2288109056119,1.08636287954679,0.0177788529982604,"zero_inflated_gamma",0.903846153846154
"K09386",0,-1,-1,"zero",0
"K09388",0.257776446549401,3.98517256990204,0.297303865665208,"zero_inflated_gamma",0.0192307692307692
"K09420",0,-1,-1,"zero",0
"K09422",0,-1,-1,"zero",0
"K09456",5.58176056600208,0.497841272113715,0.0217259458532149,"zero_inflated_gamma",0.243589743589744
"K09457",145.12749177527,2.29619274795639,0.0156190557120833,"zero_inflated_gamma",0.987179487179487
"K09458",660.044196911623,15.0974712660781,0.0228734247444638,"gamma_mle",1
"K09459",16.9092087178344,1.38441191717079,0.0566814825917254,"zero_inflated_gamma",0.692307692307692
"K09461",6.37594589750771,1.66340550582772,0.137133248963419,"zero_inflated_gamma",0.525641025641026
"K09469",6.38611434708499,1.59797529363273,0.110677123220323,"zero_inflated_gamma",0.442307692307692
"K09470",4.27356279557055,0.614832164810825,0.0249003616852141,"zero_inflated_gamma",0.173076923076923
"K09471",10.0989791457724,1.01579382877334,0.0625424990402661,"zero_inflated_gamma",0.621794871794872
"K09472",4.22081781711584,1.31387849580297,0.123715948360453,"zero_inflated_gamma",0.397435897435897
"K09473",1.97696578844323,0.799268621116231,0.0596069426873686,"zero_inflated_gamma",0.147435897435897
"K09474",20.4146590423885,1.47003086507757,0.0558528185822362,"zero_inflated_gamma",0.775641025641026
"K09475",4.23258210326773,0.798466998049412,0.0362784092623236,"zero_inflated_gamma",0.192307692307692
"K09476",3.60837337946379,0.968757030181189,0.0430247947596179,"zero_inflated_gamma",0.16025641025641
"K09477",3.12829027698646,0.673130520857305,0.0524144745084253,"zero_inflated_gamma",0.243589743589744
"K09478",0.445804229380205,1.56014609604771,0.0897338863476511,"zero_inflated_gamma",0.0256410256410256
"K09482",2.47562718468462,1.29590683747837,0.0503332761295745,"zero_inflated_gamma",0.0961538461538462
"K09487",0,-1,-1,"zero",0
"K09488",5.89136277886552,1.28245799822664,0.0516302834786893,"zero_inflated_gamma",0.237179487179487
"K09489",0,-1,-1,"zero",0
"K09490",0.376610690921294,-1,-1,"mean_only",0.00641025641025641
"K09495",0,-1,-1,"zero",0
"K09496",0,-1,-1,"zero",0
"K09497",0,-1,-1,"zero",0
"K09498",0,-1,-1,"zero",0
"K09500",13.2970799371068,1.38151142680218,0.0785878867784341,"zero_inflated_gamma",0.756410256410256
"K09503",9.66198342967751,1.66254722514746,0.116920043695147,"zero_inflated_gamma",0.67948717948718
"K09505",0,-1,-1,"zero",0
"K09508",0.0129570210146438,-1,-1,"mean_only",0.00641025641025641
"K09510",0.450128495650179,2.69319940795984,0.191768560930991,"zero_inflated_gamma",0.032051282051282
"K09511",0,-1,-1,"zero",0
"K09512",0.623775199165292,8.57650467184326,0.26441061198255,"zero_inflated_gamma",0.0192307692307692
"K09513",0.984126060713631,4.45900762428421,0.319488749285283,"zero_inflated_gamma",0.0705128205128205
"K09516",38.2164564797921,1.31730965514946,0.0313762621745558,"zero_inflated_gamma",0.91025641025641
"K09519",0,-1,-1,"zero",0
"K09523",2.74617564563781,2.28220380288687,0.122526309030788,"zero_inflated_gamma",0.147435897435897
"K09527",0,-1,-1,"zero",0
"K09531",1.33299996957655,2.83672509215664,0.259188729783893,"zero_inflated_gamma",0.121794871794872
"K09533",0.511961362779337,1.41633129729743,0.0354677029854725,"zero_inflated_gamma",0.0128205128205128
"K09536",0.780164488878353,2.54116333352323,0.35495289681535,"zero_inflated_gamma",0.108974358974359
"K09539",1.08312321776049,1.54839723818666,0.0641472383868052,"zero_inflated_gamma",0.0448717948717949
"K09552",0.181344780169054,12.5030409701339,1.32588925556804,"zero_inflated_gamma",0.0192307692307692
"K09553",4.10322643643207,1.36639622945163,0.102463175156285,"zero_inflated_gamma",0.307692307692308
"K09560",4.91073493773216,1.42518812565102,0.169294362352008,"zero_inflated_gamma",0.583333333333333
"K09561",0,-1,-1,"zero",0
