"A01T1_MTG"	"A01T4_MTG"	"A01T5_MTG"	"A01T6_MTG"	"A01T7_MTG"	"A01T8_MTG"	"A02T1_MTG"	"A02T4_MTG"	"A02T5_MTG"	"A02T6_MTG"	"A02T7_MTG"	"A02T8_MTG"	"A03T1_MTG"	"A03T4_MTG"	"A03T5_MTG"	"A03T6_MTG"	"A03T7_MTG"	"A04T1_MTG"	"A04T4_MTG"	"A04T5_MTG"	"A04T6_MTG"	"A04T7_MTG"	"A04T8_MTG"	"A05T1_MTG"	"A05T4_MTG"	"A05T5_MTG"	"A05T6_MTG"	"A05T7_MTG"	"A05T8_MTG"	"A06T1_MTG"	"A06T4_MTG"	"A07T1_MTG"	"A07T4_MTG"	"A07T5_MTG"	"A07T6_MTG"	"A07T7_MTG"	"A07T8_MTG"	"A08T1_MTG"	"A08T4_MTG"	"A08T5_MTG"	"A08T6_MTG"	"A08T7_MTG"	"A08T8_MTG"	"A09T1_MTG"	"A09T4_MTG"	"A09T5_MTG"	"A09T6_MTG"	"A09T7_MTG"	"A09T8_MTG"	"A10T1_MTG"	"A10T4_MTG"	"E01T1_MTG"	"E01T4_MTG"	"E01T5_MTG"	"E01T6_MTG"	"E01T7_MTG"	"E01T8_MTG"	"E02T1_MTG"	"E02T4_MTG"	"E02T5_MTG"	"E02T6_MTG"	"E02T7_MTG"	"E02T8_MTG"	"E03T1_MTG"	"E03T4_MTG"	"E03T5_MTG"	"E03T6_MTG"	"E03T7_MTG"	"E03T8_MTG"	"E04T4_MTG"	"E04T5_MTG"	"E04T7_MTG"	"E04T8_MTG"	"E05T1_MTG"	"E05T5_MTG"	"E05T6_MTG"	"E05T7_MTG"	"E05T8_MTG"	"E06T1_MTG"	"E06T4_MTG"	"E06T5_MTG"	"E06T6_MTG"	"E06T7_MTG"	"E07T1_MTG"	"E07T4_MTG"	"E07T6_MTG"	"E07T7_MTG"	"E09T1_MTG"	"E09T4_MTG"	"E09T5_MTG"	"E09T6_MTG"	"E09T7_MTG"	"E09T8_MTG"	"E10T1_MTG"	"E10T4_MTG"	"E10T5_MTG"	"E10T6_MTG"	"E10T7_MTG"	"E10T8_MTG"	"I01T1_MTG"	"I01T4_MTG"	"I01T5_MTG"	"I01T6_MTG"	"I01T7_MTG"	"I01T8_MTG"	"I02T1_MTG"	"I02T4_MTG"	"I02T5_MTG"	"I02T6_MTG"	"I02T7_MTG"	"I02T8_MTG"	"I03T1_MTG"	"I03T4_MTG"	"I03T5_MTG"	"I03T6_MTG"	"I03T7_MTG"	"I03T8_MTG"	"I04T1_MTG"	"I05T1_MTG"	"I05T4_MTG"	"I05T5_MTG"	"I05T6_MTG"	"I05T7_MTG"	"I05T8_MTG"	"I06T1_MTG"	"I06T4_MTG"	"I06T5_MTG"	"I06T6_MTG"	"I06T7_MTG"	"I06T8_MTG"	"I07T1_MTG"	"I07T4_MTG"	"I07T5_MTG"	"I07T7_MTG"	"I07T8_MTG"	"I08T1_MTG"	"I08T4_MTG"	"I08T6_MTG"	"I08T7_MTG"	"I08T8_MTG"	"I09T1_MTG"	"I09T4_MTG"	"I09T5_MTG"	"I09T6_MTG"	"I09T7_MTG"	"I09T8_MTG"	"I10T1_MTG"	"I10T4_MTG"	"I10T5_MTG"	"I10T6_MTG"	"I10T7_MTG"	"I10T8_MTG"	"E04T1_MTG"	"E04T6_MTG"	"I08T5_MTG"	"I07T6_MTG"
"K14048"	16.4522832366478	3.93215787858597	0	34.3082801522178	33.4168685901891	0	29.3708434795226	14.5240343766282	133.934625728281	13.3938637819245	0	75.2801363996013	52.0381846049222	0	57.2248228139843	80.4510310732397	28.0633088587069	103.412584937927	10.3301398479898	4.32208609745479	38.3692606339574	3.11069777067612	32.1319191431893	23.124797387988	0	26.7311335979885	0	0	10.6770945394139	52.6281500240685	36.6317877711017	68.5701625759715	0	11.3684247942094	16.5342082217758	9.41312351229051	19.1122373204093	86.4411407591598	70.8377283823284	0	44.9164428927265	28.6702398034622	19.1305532429667	48.5690578482503	18.9823414426792	0	0	12.9761751218133	0	0	19.4739715192535	116.401922506099	0	47.3616363413233	75.8803834723492	5.15606557492449	0	27.0305796371745	15.1977542026358	0	0	56.7521941235575	9.87869236917838	37.6933338864442	0	15.4819789977145	13.0164628070516	8.52534832854661	11.6928644375374	0	0	0	10.0445468421451	10.3863322037585	12.7194089910835	35.4042748139272	24.0011952120752	28.6412430445644	0	15.5196559909828	56.5767501999555	0	37.9356806365903	43.7719725147142	12.6255158584453	0	10.8157151952451	0	0	19.2892997558239	6.92329389135056	16.0642304870237	22.4013483418671	52.6404326211717	13.1041905599254	40.1778825699414	0	14.8735694946658	16.6209653099145	43.6516846438461	70.7758065280699	0	0	35.094411715274	13.761329587989	25.2363376200825	0	13.3216650122609	0	39.7276561007613	16.3712272056588	51.7616143126256	11.1251985792634	16.1471583974885	0	52.7915514860285	0	0	13.5871606634048	15.9350214901193	24.3095312060415	29.2861436494718	10.1849452056958	15.8819351975679	63.9591280155866	20.2559182927969	6.35645147595807	22.70573189264	31.6750974386868	0	0	0	0	113.171019421186	13.2107917773437	25.2956810246286	19.1196470095639	0	5.39872331964296	9.86939041174899	6.34042321037634	0	27.215352904732	0	0	0	8.09896766746318	10.345490783887	26.0846088088386	0	43.3042259471401	15.9041351617464	18.8032272342517	0	0	31.2262420997553
"K14051"	19.3439310845254	11.7126277323873	19.4714459072584	28.1986616227109	20.962241190138	38.2746197011968	66.6197349850558	31.408951510739	38.5403718932401	23.838781945416	0	36.1768323242594	50.3926384749467	99.0969891883141	84.7852688482299	223.673882237487	168.722015420679	24.100518049252	44.2216944581217	18.8072883857298	32.3587543927011	39.5867354698517	16.6681752577186	48.4493045816966	40.2504376609951	57.5872948062617	49.5285763976526	19.3952898570214	59.9788976118472	50.7625189844683	22.9482709129194	32.6093243426021	38.4028203389426	57.2948852771162	11.4179626588112	29.4306094925212	52.5941892454805	13.0992099650818	44.0121864072861	62.3591822966546	38.7977024217119	7.72840608704336	29.5233791278831	19.3702298656242	26.1326978216938	5.36147973780983	17.8011710286578	31.2460561607243	22.1743613198621	95.449962024282	16.9338882776117	46.5945331569009	41.621349406192	45.8354881285789	31.2093313371868	62.1720104789391	26.4853220538931	0	118.337569240749	59.7904998772603	22.1047321170973	34.9633488810895	25.1126758648061	13.3855489017212	7.73591595828199	10.0969428245964	8.72169081487725	13.1024820623155	25.1565858500247	50.1764924009111	61.3424849877102	87.8566993358613	116.558324934077	8.56604717835754	27.04126320939	12.9422293486467	6.53649571733111	49.2556409046649	32.6165366592701	32.321659092009	0	19.575349071218	27.3784026464184	67.7908336399964	48.3445385718951	10.3433384678158	21.4163142020651	47.5239811480163	64.4476599957906	37.8015672950277	26.7808187447301	39.3346934001821	52.2667424374456	27.8116114191807	27.3740913230343	17.6209874264025	51.3471847686815	34.5814901655337	31.5095854459602	80.583824454338	95.5907977100905	51.0632071766617	12.1792065394356	17.1360379241182	93.652120957743	19.626445329941	21.8329440438564	14.4885072963024	16.480263200609	40.0866174405049	56.5267627949415	0	19.7781308075794	24.4191431341981	44.2316342374406	7.03334677775543	16.9203724564166	2.29323802333494	172.919905153691	29.946920979897	20.64714333035	53.3148506387351	25.1079495031811	83.9265566403586	7.45776654186911	10.408832401682	31.8287906995265	21.7526004600215	47.7667068354029	22.7668863755031	24.8261039784479	138.889192713818	7.04000390586278	192.655777206553	29.7145069901449	50.5889130531274	39.7571621924801	28.7010894827391	36.0869569376665	127.216217051817	34.6416016548585	16.9100641323821	27.5686990458717	44.478416322041	20.1786820363682	2.80992985908874	31.9621985485769	48.1953648600844	115.97372219682	79.4861040729531	98.8675904190541	63.4004029097933	0	16.4017847969844	39.6430818329116	78.0656052493882
"K14052"	53.2141855465148	27.677514370202	22.4497169611353	5.03835434939802	59.4562332748256	66.5584733636254	7.54711181486662	61.8180368546176	54.0284812485471	40.2444733353599	29.305327998197	118.21219527146	18.8555661265672	5.86758488615018	39.5474699338366	2.96787049019556	13.484377808407	5.63090857110766	7.26956928461965	12.263919301528	6.7681817615737	22.3773082587723	12.224932706907	44.7576723638477	4.97384512495345	25.0563658012399	23.581812618711	15.2783651232197	5.6195234417968	38.0444458005314	7.45322088849256	70.3600228052273	2.68363864736676	5.98338147063653	35.9496250049699	22.1018553268712	5.10510512732134	39.4808559671372	58.6050634648907	10.9668475359376	49.6780596579729	60.9524783223213	12.4090075089514	0	0	8.32551850012167	21.6214095261597	19.4392856270318	1.92254213511022	13.5098407788215	4.04653953646826	25.4998126382528	2.62695775963064	37.9810227136519	32.6481964883842	5.82332111991472	22.374306633629	0	8.28968411052864	2.79603908891042	0	5.7152290936793	11.9138650906317	11.9031580694034	0	15.354028758064	18.9504384985017	27.2811146513492	12.2916903790824	19.1617434773552	36.9203076449565	89.6095929690127	94.8842000307595	17.8689586301222	0	13.8784757270595	11.6565669832675	37.6858461112689	16.7786991468361	20.0053158801764	14.6952597921962	8.31881717384374	23.6482165007316	11.7847618308846	10.4995698891539	22.1694632194793	12.7609034102079	25.3779118950945	0	52.2116384368165	11.5219040567198	14.8252339866948	33.1900746406485	17.2975664010858	39.269323526113	56.8585858555043	42.0029746293616	20.9979804630575	17.7132845221114	17.3233084163515	14.2066692144203	31.8993738297301	27.5452642829021	11.8091199262877	45.0421970830872	13.1413908532734	114.207261896221	8.88816410667132	0	6.60712799111663	20.7705437675318	20.7177998837065	8.23362714236234	9.2105003336833	52.5331726280453	14.0932511896622	28.0182105358516	17.0287623476359	205.367802568627	13.9484272990435	25.4250652492275	24.1503285810366	30.5548356170874	19.240229864895	2.06006827387819	11.8378743269593	6.0778818893623	5.94576522834296	5.40653161691035	10.0781054592558	12.7559109267794	353.434430538994	0	158.90957385788	79.8350006688394	17.5198156905895	15.0215490844951	14.3127972767437	11.394290423367	17.0091771846737	12.3808694086489	18.4025974104392	24.9673494795797	69.5034276284972	55.1174830839251	25.3255480862076	20.9180669337892	18.8431292097042	8.93226242434244	8.78521325653257	14.3201077544387	38.2549353556484	76.1292798987511	0	9.67893957031613	0
"K14053"	0	0	5.23398729271502	0	0	6.90523241558029	0	0	5.21103262353412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80064906234389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7358580117297	3.76889321882529	2.04876777811569	0	0	0	0	0	2.90808014590083	0	0	0	0	0	0	0	0	0	7.2456321782576	72.3207372634449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61447680380566	0	0	9.84983859967899	0	0	2.95501380688724	0	0	0	0	0	0	0	0	22.2889556107429	0	0	0	0	0	0	4.27739295297709	0	0	0	0	40.5586885474769	0	0	0	0	0	0	0	0	0	0	0	0	64.9222661305761	0	0	0	0	0	0	4.29037614806063	3.70919142958116	0	0	0	1.57098159194847	18.2984330537764	0	0	1.48587967798377	0	0	0	0	0	0	0	0
"K14054"	0	26.5654713821135	6.50479079176929	0	0	24.5194613698442	0	0	0	0	0	0	0	0	0	0	0	0	1.51374937806269	0	0	4.77113779691541	0	0	0	0	0	0	3.51509285248195	0	0	0	0	13.826462587552	2.55554062887244	0	0	0	0	0	6.17272753204136	0	3.97174115770934	0	0	0	0	4.84871070395328	0	12.1040870761603	9.47382398233953	0	0	9.72353667912856	0	2.54620522218494	0	0	0	0	0	0	0	0	9.85283890632537	0	1.31923609530929	0	0	0	0	0	40.5158191952072	0	0	0	0	0	0	0	0	0	0	0	5.16110614483745	0	4.42128898184005	9.85966171599956	0	0	7.96412692569211	4.70801349577469	4.87925472232875	0	5.02474874510651	3.92503526232254	6.46959397583347	3.01491273540522	3.36911458984753	0	1.07481574321474	0	0	0	0	0	26.7113674382712	3.60045000331377	0	0	0	0	0	0	0	0	0	35.5779499048821	41.104015452317	0	0	0	0	0	0	12.3177881510252	0	0	0	0	0	32.2741141916609	14.4602347800488	0	0	0	0	10.8336484577429	0	16.1305316889626	0	8.64675614932466	0	0	33.2398603443037	4.62539894500205	6.36147287375135	3.69329763581151	3.914947775375	0	0	0	0	0	0	0
"K14055"	0	0	4.98632227886416	0	0	3.75913508698557	0	0	4.96445379276752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.563327512539	0	0	12.6516070181645	0	0	0	0	0	0	0	0	0	0	0	0	8.81276384904216	0	0	3.59055442298182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.6943453824892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.38375790884245	0	0	0	0	0	0	0	0	0	0	0	21.2342731685942	0	6.27053916901222	0	0	0	0	0	12.5578772282954	0	15.1826685904054	0	127.344099941534	0	1.40441035111293	0	0	0	0	0	0	0	0	0	0	160.834770234419	0	0	0	0	0	0	0	0	0	0	2.67288534311458	0	13.9460612801022	7.09130563807885	0	2.83113982808264	0	0	0	0	0	0	0	0
"K14056"	37.4715882413282	18.5958299674795	32.930503383332	205.362392407681	18.1878269149727	38.0081444016752	255.810572241003	86.3766759878334	96.871183133387	108.945303489338	0	19.2121674845616	41.1679860430051	27.6406891331041	46.4927470391206	83.3378033646913	122.324230756782	114.056427587304	103.922074949756	172.93008511507	202.703289812165	137.199181082999	83.1902734434138	4.64042756949591	83.9561086754191	50.3654615169016	48.1613173097521	151.828753411995	50.3156208308987	32.6207541471499	20.1367722250501	0	12.1553044616024	25.9027400374391	44.4964721262496	54.6568462003965	5.62124627070861	28.0254964973973	10.6875470576833	13.5563439775336	18.3457600393631	0	89.5345705599064	0	97.448409914412	54.9895357724086	38.8836639059162	69.393081780259	82.7225514380964	10.0358817214102	22.1242753354832	42.4351312427296	28.2670339573159	97.2589104636322	0	117.513782311948	0	0	133.112405230634	68.3208454359814	66.5781095784497	35.6228475906604	7.68342739824985	3.02555188386174	0	13.0833625332799	74.2166738998559	49.6737058680635	21.2195649528088	51.0108837722926	160.059041689864	17.6466203051113	145.661102242588	14.083162310181	80.0989021012836	52.5350535928155	108.570851639963	0	34.592207932684	92.6346891725251	74.606703560381	95.6395626050938	106.342608792598	29.3365347705	98.8056539568881	117.962167084113	32.6495186351265	97.0125163856799	30.4907836786808	79.3616904239611	48.0397990976246	65.5097946249675	75.2201207352227	23.784153801493	32.2164396076143	19.1638835075872	102.459394615236	20.7308601363704	46.0272885505325	24.3462712878454	53.5099198173256	191.782122500514	0	167.484848415921	49.6649488889829	21.0302813500688	94.8065435837233	14.4277960421599	18.4515865499642	7.67279379613544	51.4978409187713	32.7605153877377	23.7925038922861	30.9530192923103	0	24.6849384263374	10.1111469394086	58.7718346511327	77.817374708591	126.803884536759	27.983879396176	30.5816148333861	25.9551829435474	46.0791156602549	42.2879948967523	11.5748104530268	18.513936337742	38.2227764679191	59.0117174356385	31.5374632175281	153.070931121353	181.360350435764	15.7138438436417	1016.59303427953	129.567380893178	9.38254835390637	32.5221446682287	134.803689629053	0	43.6904975324013	7.05527484684034	48.5690132642917	79.9344012988041	13.3019562832272	213.385093571662	0	0	56.0919578438873	0	11.797286373058	64.0336636519501	61.0093053745683	436.720116408427	158.260372142135	49.4520609979177	60.4378879350102
"K14057"	0	12.4187803608906	24.740830367999	5.73236738142602	36.875002826555	34.8600867499385	17.8606480618719	28.435814376724	28.4838344309014	32.9257349419084	0	27.3690741276668	33.3794481429771	31.0316602741757	19.8582381078025	19.8707208785625	23.8617205929216	26.5173206995692	31.9777948480465	83.5960417145205	25.6576016155282	38.6258266772502	25.6637302430689	9.28085513899182	93.2221674924386	19.8487395188698	41.1782862498927	17.3673641078958	14.6136452207547	11.3178817256061	49.4642749661367	0	19.4661035218415	15.8475621526249	5.11108125774488	5.55528600725342	44.8026400441222	65.0811677530354	48.5219527744706	74.3278762093377	51.4639641701239	65.9741313659216	73.6690008745049	0	0	4.61202558091169	6.10841341765238	15.9086811957556	13.373072749987	44.3217583445546	29.2967877116291	13.9915499506496	15.6278888375479	11.9535552092491	26.7363767268345	94.8969124219232	8.8446955811735	14.1418264326939	62.5562731970564	52.533457025804	35.3777183335959	58.3936305892322	38.1920993687064	12.2248650442522	19.6613953905998	6.03193986923943	143.619681000707	11.7110263221245	47.6796413957835	6.64717114793388	21.5817561389994	0	59.3893515088272	21.3967358704038	20.794674099864	33.9027213706755	3.89208571006624	0	21.8608886434278	27.601986008942	0	63.208351812536	0	19.0839741759654	19.4609862276673	15.9041801357134	9.29805711278618	9.85966171599956	17.4233049592461	31.6722823812843	34.7525538575656	31.4339547687814	31.8046833047209	37.8026285586643	46.6002807901262	11.7751057869676	14.4895054020971	32.861121450603	34.7243135979888	6.08656782196134	14.3852425723126	24.8675017270615	10.4540533421637	45.6805646727567	14.453210108945	34.9426213201142	29.620526268182	5.6487625493686	0	61.7857725843316	34.5668140412737	23.8288761541499	35.9400694428251	19.6020132291211	13.3138698373567	31.364392353464	45.7975479020273	34.0769417561015	84.334100669409	58.0786388154426	36.312575596979	71.2365656338504	58.8534451280019	37.9845243893304	19.5010517006983	50.7808536588224	91.5329012537963	69.6753016201129	57.2653280001723	3.33513061855121	22.8830699395942	100.594044280991	13.5548983416457	74.4396019828343	31.7059002656248	9.98629494363599	23.477684785474	0	27.7019039142029	7.48030592142578	62.7872110530892	47.4336337334381	49.1373702556515	0	10.9428253113673	5.91564180860788	24.7604802762847	36.428725389388	21.4284073311245	43.0539508416758	49.0606179223896	29.0388266689538	31.2302736070617	32.6586775021227	14.910798797514	117.588359371463
"K14058"	76.3475630947675	320.152768562921	406.636010719082	678.950673634127	260.795149897204	361.683662559788	362.629186642481	518.12900497773	454.148164776017	641.44086083533	946.356170104182	521.317990094463	522.737509886359	706.874683814274	417.837542959944	786.541243648895	696.194175304136	556.920217471629	602.489741820233	603.637968137943	660.837193327843	708.726075964651	444.997992947169	513.222877535065	617.296403691966	397.452107307266	483.472683418361	211.185992984212	407.904364421373	442.02277322567	512.799249960433	407.863740917362	614.783797820999	465.865490219825	349.042261523861	631.903081809668	668.50365380719	355.23756476367	292.875500898631	468.069991843968	242.520430311321	228.359712791622	446.724270322249	181.834896377686	327.673100754905	430.821172536824	336.039535559492	420.679403908316	382.654046303407	748.030838457596	704.341274554095	389.038926528082	614.890913430514	436.410733412867	408.52637490899	506.375211958272	275.583607916351	268.051611755773	629.148548662028	476.102500062128	428.822420601883	491.386994555348	453.519257439836	470.215484333505	568.728610817533	447.268643001663	575.900317455936	514.337330649326	450.548749677171	405.09844554757	452.831162791969	457.868017905797	501.568161617502	742.619599462419	454.802002725488	442.114112055962	451.424455142083	350.73153670695	626.418419356053	596.681036426138	422.539529454869	594.648625273818	554.110170948515	752.470960054664	569.803547199324	542.933645499097	489.809569287221	591.155309367944	592.058814352762	654.939014965182	442.53643154274	647.762374351629	518.719799334096	337.388809005293	606.123019357008	480.031295449601	336.40176849366	469.028363224918	666.923751591069	743.248581705046	518.438503026874	644.227757046994	717.451198313013	539.419117717346	304.560658218668	287.604652404017	318.612421208479	506.94034260527	529.534349962548	432.495640620844	649.787138675491	315.649096626058	228.297895446991	288.589764245558	131.816128522174	277.349483030034	302.867554510645	197.664362759676	227.818786850914	515.260625586955	374.39885646577	442.315797891728	482.194178645576	651.192287915596	470.96731398226	547.041077199881	722.235423101769	614.912080310799	614.197267139028	394.180067474565	566.650138542268	255.737274410008	545.0913629002	445.236163923698	548.595236242243	526.360962654147	516.920145023164	464.097463751219	414.047953785259	613.262290907221	502.479718524087	480.488415962406	513.531539165717	158.975472683812	365.90168417369	491.568075107537	486.785487645549	577.525574525925	555.360592652183	478.62821011872	550.620198570587	414.69496675338	585.167669317802	445.69976885511	496.95217834016	341.716798217661
"K14059"	330.215123146101	823.26856486084	878.727387177639	977.477710751994	1485.93473235119	1455.77653101023	872.935512054045	904.11832651833	779.520619958519	985.912955943203	1341.9459689511	939.135822614795	1042.146191799	1200.66563537688	570.518485676341	1271.33827707832	1175.70667762939	923.807250759176	1076.99196166613	821.381238786668	930.312623669466	1182.85467005761	899.885046229285	615.609642928983	701.194756343617	620.303546981386	402.771131725369	239.177147350254	762.804505636529	723.486976987709	1013.63430987175	1094.90140972765	1062.28835602837	1106.40796861298	1049.81482827768	1450.57247165372	1288.85767706098	432.726578380887	320.763806129319	375.519038001239	268.941273835291	246.915611231972	673.220042219601	587.146808252817	1301.06680814168	1336.80067925848	737.514334039725	1339.48971931684	1504.75014884346	914.573000078531	1219.91965530991	1528.86917216309	698.007369973451	718.078837597469	1100.71390308409	1137.14025178924	970.027668643385	762.295042534717	1192.94928766615	931.614141436013	1176.34249255432	1111.58291725772	807.478399847476	908.288114046201	1045.12877795104	964.120826223819	1477.31046809988	942.174475814077	933.409871785185	1396.31760120943	1235.36200338225	854.271633389431	843.082924599327	1262.7397431953	824.716075516668	1089.7187128389	1426.67556999601	496.185680666277	1043.19799522661	914.177325003507	1149.25520021931	831.269975836566	1105.02526759287	1134.03619984929	1362.45597320387	1258.6948617415	1222.84262845514	1179.44037428681	1007.66736248112	837.819231441588	1140.33384618795	832.01320359799	1091.20140312659	1196.13924213909	2239.95302278367	1260.50593001452	865.126148160691	1112.03151265594	1026.87089480561	1653.82766131416	673.233232626135	564.305160983384	223.236450270498	607.420367295972	557.009008112961	837.888845474912	647.85604956094	721.345235270021	844.733709113192	1352.42615783136	1243.34752319825	720.655047597676	645.689254648203	727.855459609471	167.854561994244	338.805490767593	778.801286170159	780.002665074998	632.410413282914	833.044127481293	987.422184949055	910.235172807186	1057.70299289918	1065.66781721992	1228.58160411672	1587.49327770582	1021.82339443924	1134.35592145423	1692.80432778832	865.849484841845	765.388263592346	677.755309093398	1208.72189065426	434.706662238626	1538.52245742418	1298.51436162084	918.22397263792	1150.63664381665	1559.41463547618	1441.37521149167	788.085762873435	1048.56270689257	745.78475798357	350.43247394549	1201.10753392363	1372.97601918309	984.404560770743	1156.62088098035	1133.99094580122	821.229524290678	1115.16647729767	763.741434074595	1144.22406705022	1610.18129325254	908.402131082626	711.293643784457
"K14060"	54.9215925693977	89.4954983131466	25.6323918227017	103.115534944091	54.1328783038647	84.0742135368217	78.985336050509	106.177309353815	60.5281481656656	255.602575676618	292.914720511529	211.020641485366	62.3457480939741	71.0537748205007	20.7070598949962	34.1548374445456	67.2805073838016	106.176351387912	158.537446107867	80.5016241331066	94.9553809160844	123.194860173294	86.9956210468478	221.839030530039	85.6326515521939	43.8528315817118	147.751533929623	58.6084405096033	185.526578846282	59.3391221747886	130.236206398173	21.5403652071115	76.4904745144019	69.357820992195	48.264734846918	89.8389306581279	79.5000315744961	125.70326691614	129.468684031203	186.000620222012	149.352634317044	359.846967427201	195.194609081189	100.487705892932	149.298746261584	228.966722920585	80.623046079021	140.956766182985	119.179146881631	66.2746906130864	20.4094024655932	78.2600361840662	108.886621930252	304.011579990488	126.79494129447	77.2312801009967	65.0516219360132	56.9674382490816	100.449436186947	79.3714322013279	113.402848382251	128.133225790035	58.2695174600553	32.1649782497657	82.0761815086016	51.6065966590484	129.230563622564	81.1222572231749	74.4091373297833	122.252197331905	87.5673963373969	40.2380028673465	207.667980495434	129.979591889446	103.78199094373	132.531537774431	179.069786886613	70.5015213404662	60.2708535142927	96.4716649417166	129.376960529844	46.061944980564	175.588007517932	65.2265661388777	116.640487112677	21.9646644830407	111.907970048664	181.557974782718	153.990589188881	412.940834578559	168.24783305793	249.890993365863	154.608346853208	160.76732292979	345.98780579071	104.877572104586	63.9812753075159	183.991212838882	126.759112869387	111.824942604862	97.3502676636931	57.8677713145457	140.774362954012	93.4850068935926	201.574405232515	145.034048377388	100.139687132598	60.1713860847921	53.6886856058027	113.544478979727	236.146405054913	51.1459683967389	106.821780180497	62.304148157512	121.987142432165	43.278788150072	60.4299016300594	28.3006419697926	485.255737978742	88.5883773703475	82.7359266137946	58.7503185673295	23.8050494452654	93.9433501417068	120.077798287806	183.871962497035	156.913545006508	126.190060407283	138.430338939929	68.3719535751978	212.372282346752	129.549326219777	141.894579519178	10.8824479557215	143.642875997476	178.947814984495	184.008189864	173.191884687088	52.3019481989092	178.643885722797	81.3119070357602	70.7500071805009	96.2312764666489	0	259.697761351192	55.6960761935623	87.5950566949002	75.2234674132828	49.0354070628869	109.476411467001	160.447161758288	125.103657339261	35.8156709223842	115.916459863303	142.264812471753	143.936583302329
"K14061"	0	0	0	0	0	28.763864682831	0	0	10.8533231193607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5632509357443	0	0	0	0	0	0	8.87417335913352	0	8.12577035214239	0	0	0	0	0	0	0	4.26708875166165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.090027325333	18.0131390091452	0	20.5148362558831	0	0	0	0	0	0	0	0	0	0	0	47.5371793392963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.4956601615928	0	0	0	0	0	0	0	3.86267521287418	0	0	0	0	7.62224383757308	0	0	6.18945741725652	0	0	6.47696827743863	0	0	0	0	0
"K14062"	0	9.42057876980491	0	0	0	24.8458631811829	0	0	4.15232678709051	0	0	2.37384826617518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.68903290473619	0	0	10.4212701534588	6.77147529345199	0	0	0	0	0	6.23435201326713	6.54141236830596	6.78057938620208	0	0	0	0	0	4.86559669840472	0	0	0	0	0	5.87955057141146	0	0	0	0	60.8760414675462	0	0	0	0	0	6.90627194434413	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46954920228917	6.65678940216712	44.4223362509859	0	9.0351226214226	0	0	0	0.263220182011772	0	0	0	0	4.41451970030598	59.0461806530206	1.40598047622807	0	0	0	0	2.19215735551988	3.40837116569679	0	0	6.34948013609302	0	244.446668606983	0	1.76199768325646	0	0	0	0	0	0	0	0	0	0	237.654840865866	0	0	0	0	0	0	3.41871661402193	16.2050750341195	0	0	2.2356323318399	0	11.1478061889578	1.6010996348084	0	0	0	0	2.6987367822661	0	0	0	0	0
"K14063"	0	0	0	0	0	8.87815596288894	0	0	5.21103262353412	0	0	2.69612567979499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.674967289376	0	0	0	0	0	0	0	0	0	1.45404007295042	0	0	0	0	0	3.38755562723707	0	0	0	0	17.9011725899616	8.22679778515526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.84983859967899	0	0	0	0	0	0	0	0	0	0	0	14.8593037404953	0	0	0	0	10.283764432972	0	0	0	0	0	0	83.225299655194	0	0	0	0	0	0	0	0	0	0	0	35.2780661568744	97.6258474926173	0	0	0	0	0	0	0	0	0	0	0	0	3.65968661075529	3.72176140276655	0	5.94351871193507	0	0	0	0	0	0	0	0
"K14064"	0	12.4839138243219	0	0	0	24.9995627113516	0	0	11.0051178483028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.13062387140043	0	0	19.5359869940305	0	20.654015848149	0	0	0	0	0	0	0	3.07076994427291	0	0	0	0	0	0	0	0	0	0	26.7854582457203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8017570426787	16.2490970300346	0	0	0	0	0	0	0	0	0	0	47.0717803807297	0	0	0	0	0	0	0	0	0	0	0	31.7033748812778	0	0	0	0	0	0	0	0	0	0	0	0	60.3277672967199	0	0	0	0	0	0	0	0	0	0	0	0	15.4576972929804	0	0	0	0	0	0	0	0	0	0	0
